ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
-9.876883405951394357e-01,1.564344650402342274e-01,0.000000000000000000e+00
-9.921147013144796523e-01,1.253332335643077000e-01,0.000000000000000000e+00
-9.955619646030818837e-01,9.410831331851789161e-02,0.000000000000000000e+00
-9.980267284282735574e-01,6.279051952931706537e-02,0.000000000000000000e+00
-9.995065603657337094e-01,3.141075907813210139e-02,0.000000000000000000e+00
-1.000000000000002220e+00,3.920107718544715840e-15,0.000000000000000000e+00
-9.995065603657339315e-01,-3.141075907812426737e-02,0.000000000000000000e+00
-9.980267284282740015e-01,-6.279051952930925218e-02,0.000000000000000000e+00
-9.955619646030826608e-01,-9.410831331851009229e-02,0.000000000000000000e+00
-9.921147013144806515e-01,-1.253332335642999285e-01,0.000000000000000000e+00
-9.876883405951406569e-01,-1.564344650402264836e-01,0.000000000000000000e+00
-9.822872507286918298e-01,-1.873813145857201323e-01,0.000000000000000000e+00
-9.759167619387507653e-01,-2.181432413965379846e-01,0.000000000000000000e+00
-9.685831611286345177e-01,-2.486898871648501597e-01,0.000000000000000000e+00
-9.602936856769467289e-01,-2.789911060392245568e-01,0.000000000000000000e+00
-9.510565162951574170e-01,-3.090169943749426773e-01,0.000000000000000000e+00
-9.408807689542295627e-01,-3.387379202452865945e-01,0.000000000000000000e+00
-9.297764858882557881e-01,-3.681245526846731453e-01,0.000000000000000000e+00
-9.177546256839855809e-01,-3.971478906347757909e-01,0.000000000000000000e+00
-9.048270524660242398e-01,-4.257792915650677745e-01,0.000000000000000000e+00
-8.910065241883728948e-01,-4.539904997395419195e-01,0.000000000000000000e+00
-8.763066800438688020e-01,-4.817536741017103830e-01,0.000000000000000000e+00
-8.607420270039490839e-01,-5.090414157503664327e-01,0.000000000000000000e+00
-8.443279255020207374e-01,-5.358267949789917717e-01,0.000000000000000000e+00
-8.270805742745678257e-01,-5.620833778521258095e-01,0.000000000000000000e+00
-8.090169943749535575e-01,-5.877852522924683631e-01,0.000000000000000000e+00
-7.901550123756968524e-01,-6.129070536529717117e-01,0.000000000000000000e+00
-7.705132427757959146e-01,-6.374239897486850825e-01,0.000000000000000000e+00
-7.501110696304664760e-01,-6.613118653236472744e-01,0.000000000000000000e+00
-7.289686274214187689e-01,-6.845471059286842852e-01,0.000000000000000000e+00
-7.071067811865550112e-01,-7.071067811865431318e-01,0.000000000000000000e+00
-6.845471059286964977e-01,-7.289686274214073336e-01,0.000000000000000000e+00
-6.613118653236599309e-01,-7.501110696304553738e-01,0.000000000000000000e+00
-6.374239897486980722e-01,-7.705132427757852565e-01,0.000000000000000000e+00
-6.129070536529850344e-01,-7.901550123756865274e-01,0.000000000000000000e+00
-5.877852522924820189e-01,-8.090169943749437875e-01,0.000000000000000000e+00
-5.620833778521396873e-01,-8.270805742745583888e-01,0.000000000000000000e+00
-5.358267949790059825e-01,-8.443279255020117446e-01,0.000000000000000000e+00
-5.090414157503808656e-01,-8.607420270039405352e-01,0.000000000000000000e+00
-4.817536741017250934e-01,-8.763066800438608084e-01,0.000000000000000000e+00
-4.539904997395568520e-01,-8.910065241883652343e-01,0.000000000000000000e+00
-4.257792915650829846e-01,-9.048270524660171343e-01,0.000000000000000000e+00
-3.971478906347911675e-01,-9.177546256839789196e-01,0.000000000000000000e+00
-3.681245526846887439e-01,-9.297764858882495709e-01,0.000000000000000000e+00
-3.387379202453024152e-01,-9.408807689542239006e-01,0.000000000000000000e+00
-3.090169943749586090e-01,-9.510565162951523099e-01,0.000000000000000000e+00
-2.789911060392406550e-01,-9.602936856769420659e-01,0.000000000000000000e+00
-2.486898871648664244e-01,-9.685831611286304099e-01,0.000000000000000000e+00
-2.181432413965543604e-01,-9.759167619387471015e-01,0.000000000000000000e+00
-1.873813145857366191e-01,-9.822872507286887211e-01,0.000000000000000000e+00
-1.564344650402430537e-01,-9.876883405951381034e-01,0.000000000000000000e+00
-1.253332335643165818e-01,-9.921147013144785420e-01,0.000000000000000000e+00
-9.410831331852680115e-02,-9.955619646030811065e-01,0.000000000000000000e+00
-6.279051952932598879e-02,-9.980267284282730023e-01,0.000000000000000000e+00
-3.141075907814103868e-02,-9.995065603657333764e-01,0.000000000000000000e+00
-1.286312425550335467e-14,-1.000000000000002220e+00,0.000000000000000000e+00
3.141075907811533008e-02,-9.995065603657341535e-01,0.000000000000000000e+00
6.279051952930031488e-02,-9.980267284282746676e-01,0.000000000000000000e+00
9.410831331850118275e-02,-9.955619646030835490e-01,0.000000000000000000e+00
1.253332335642910467e-01,-9.921147013144817617e-01,0.000000000000000000e+00
1.564344650402176296e-01,-9.876883405951421002e-01,0.000000000000000000e+00
1.873813145857113616e-01,-9.822872507286934951e-01,0.000000000000000000e+00
2.181432413965292416e-01,-9.759167619387526527e-01,0.000000000000000000e+00
2.486898871648414999e-01,-9.685831611286367382e-01,0.000000000000000000e+00
2.789911060392159525e-01,-9.602936856769491714e-01,0.000000000000000000e+00
3.090169943749341286e-01,-9.510565162951601925e-01,0.000000000000000000e+00
3.387379202452782123e-01,-9.408807689542325603e-01,0.000000000000000000e+00
3.681245526846648186e-01,-9.297764858882590078e-01,0.000000000000000000e+00
3.971478906347675752e-01,-9.177546256839891337e-01,0.000000000000000000e+00
4.257792915650596699e-01,-9.048270524660280145e-01,0.000000000000000000e+00
4.539904997395339259e-01,-8.910065241883768916e-01,0.000000000000000000e+00
4.817536741017025559e-01,-8.763066800438731319e-01,0.000000000000000000e+00
5.090414157503587722e-01,-8.607420270039536359e-01,0.000000000000000000e+00
5.358267949789842222e-01,-8.443279255020256224e-01,0.000000000000000000e+00
5.620833778521183710e-01,-8.270805742745728217e-01,0.000000000000000000e+00
5.877852522924611467e-01,-8.090169943749588866e-01,0.000000000000000000e+00
6.129070536529647173e-01,-7.901550123757022925e-01,0.000000000000000000e+00
6.374239897486781992e-01,-7.705132427758015767e-01,0.000000000000000000e+00
6.613118653236406130e-01,-7.501110696304724712e-01,0.000000000000000000e+00
6.845471059286777349e-01,-7.289686274214249861e-01,0.000000000000000000e+00
7.071067811865368036e-01,-7.071067811865613395e-01,0.000000000000000000e+00
7.289686274214012274e-01,-6.845471059287030480e-01,0.000000000000000000e+00
7.501110696304494896e-01,-6.613118653236665923e-01,0.000000000000000000e+00
7.705132427757794833e-01,-6.374239897487049555e-01,0.000000000000000000e+00
7.901550123756810873e-01,-6.129070536529921398e-01,0.000000000000000000e+00
8.090169943749384585e-01,-5.877852522924892353e-01,0.000000000000000000e+00
8.270805742745533928e-01,-5.620833778521470148e-01,0.000000000000000000e+00
8.443279255020069707e-01,-5.358267949790135320e-01,0.000000000000000000e+00
8.607420270039359833e-01,-5.090414157503885262e-01,0.000000000000000000e+00
8.763066800438564785e-01,-4.817536741017329205e-01,0.000000000000000000e+00
8.910065241883611264e-01,-4.539904997395648456e-01,0.000000000000000000e+00
9.048270524660133596e-01,-4.257792915650910337e-01,0.000000000000000000e+00
9.177546256839753669e-01,-3.971478906347993831e-01,0.000000000000000000e+00
9.297764858882462402e-01,-3.681245526846970706e-01,0.000000000000000000e+00
9.408807689542209030e-01,-3.387379202453107974e-01,0.000000000000000000e+00
9.510565162951495344e-01,-3.090169943749671022e-01,0.000000000000000000e+00
9.602936856769395124e-01,-2.789911060392492592e-01,0.000000000000000000e+00
9.685831611286281895e-01,-2.486898871648750842e-01,0.000000000000000000e+00
9.759167619387451031e-01,-2.181432413965630757e-01,0.000000000000000000e+00
9.822872507286870558e-01,-1.873813145857454177e-01,0.000000000000000000e+00
9.876883405951366601e-01,-1.564344650402518799e-01,0.000000000000000000e+00
9.921147013144774318e-01,-1.253332335643254358e-01,0.000000000000000000e+00
9.955619646030802183e-01,-9.410831331853569681e-02,0.000000000000000000e+00
9.980267284282724471e-01,-6.279051952933492609e-02,0.000000000000000000e+00
9.995065603657330433e-01,-3.141075907814998291e-02,0.000000000000000000e+00
1.000000000000002220e+00,-2.180614079246199350e-14,0.000000000000000000e+00
9.995065603657344866e-01,3.141075907810638584e-02,0.000000000000000000e+00
9.980267284282752227e-01,6.279051952929139147e-02,0.000000000000000000e+00
9.955619646030843262e-01,9.410831331849228709e-02,0.000000000000000000e+00
9.921147013144828719e-01,1.253332335642821926e-01,0.000000000000000000e+00
9.876883405951435435e-01,1.564344650402088033e-01,0.000000000000000000e+00
9.822872507286951604e-01,1.873813145857025630e-01,0.000000000000000000e+00
9.759167619387546511e-01,2.181432413965205264e-01,0.000000000000000000e+00
9.685831611286389586e-01,2.486898871648328402e-01,0.000000000000000000e+00
9.602936856769517249e-01,2.789911060392074038e-01,0.000000000000000000e+00
9.510565162951629681e-01,3.090169943749256354e-01,0.000000000000000000e+00
9.408807689542356689e-01,3.387379202452697746e-01,0.000000000000000000e+00
9.297764858882623384e-01,3.681245526846565475e-01,0.000000000000000000e+00
9.177546256839926864e-01,3.971478906347593596e-01,0.000000000000000000e+00
9.048270524660319003e-01,4.257792915650516208e-01,0.000000000000000000e+00
8.910065241883809994e-01,4.539904997395259878e-01,0.000000000000000000e+00
8.763066800438774617e-01,4.817536741016947288e-01,0.000000000000000000e+00
8.607420270039581878e-01,5.090414157503510006e-01,0.000000000000000000e+00
8.443279255020303964e-01,5.358267949789766726e-01,0.000000000000000000e+00
8.270805742745779288e-01,5.620833778521109325e-01,0.000000000000000000e+00
8.090169943749641046e-01,5.877852522924539302e-01,0.000000000000000000e+00
7.901550123757078437e-01,6.129070536529576119e-01,0.000000000000000000e+00
7.705132427758073499e-01,6.374239897486713158e-01,0.000000000000000000e+00
7.501110696304783554e-01,6.613118653236338407e-01,0.000000000000000000e+00
7.289686274214310924e-01,6.845471059286711846e-01,0.000000000000000000e+00
7.071067811865676678e-01,7.071067811865304753e-01,0.000000000000000000e+00
6.845471059287094873e-01,7.289686274213951211e-01,0.000000000000000000e+00
6.613118653236732536e-01,7.501110696304436054e-01,0.000000000000000000e+00
6.374239897487118389e-01,7.705132427757738212e-01,0.000000000000000000e+00
6.129070536529991342e-01,7.901550123756756472e-01,0.000000000000000000e+00
5.877852522924964518e-01,8.090169943749332404e-01,0.000000000000000000e+00
5.620833778521544533e-01,8.270805742745482858e-01,0.000000000000000000e+00
5.358267949790210816e-01,8.443279255020021967e-01,0.000000000000000000e+00
5.090414157503962977e-01,8.607420270039314314e-01,0.000000000000000000e+00
4.817536741017407476e-01,8.763066800438521486e-01,0.000000000000000000e+00
4.539904997395727837e-01,8.910065241883571296e-01,0.000000000000000000e+00
4.257792915650991383e-01,9.048270524660094738e-01,0.000000000000000000e+00
3.971478906348075988e-01,9.177546256839718142e-01,0.000000000000000000e+00
3.681245526847053973e-01,9.297764858882430206e-01,0.000000000000000000e+00
3.387379202453192351e-01,9.408807689542177943e-01,0.000000000000000000e+00
3.090169943749756509e-01,9.510565162951467588e-01,0.000000000000000000e+00
2.789911060392578634e-01,9.602936856769370699e-01,0.000000000000000000e+00
2.486898871648837439e-01,9.685831611286259690e-01,0.000000000000000000e+00
2.181432413965718187e-01,9.759167619387432158e-01,0.000000000000000000e+00
1.873813145857541884e-01,9.822872507286853905e-01,0.000000000000000000e+00
1.564344650402607062e-01,9.876883405951353279e-01,0.000000000000000000e+00
1.253332335643343176e-01,9.921147013144763216e-01,0.000000000000000000e+00
9.410831331854460635e-02,9.955619646030794412e-01,0.000000000000000000e+00
6.279051952934384950e-02,9.980267284282718920e-01,0.000000000000000000e+00
3.141075907815892021e-02,9.995065603657328213e-01,0.000000000000000000e+00
3.074915732942063549e-14,1.000000000000002220e+00,0.000000000000000000e+00
-3.141075907809744855e-02,9.995065603657347086e-01,0.000000000000000000e+00
-6.279051952928246805e-02,9.980267284282757778e-01,0.000000000000000000e+00
-9.410831331848337755e-02,9.955619646030852143e-01,0.000000000000000000e+00
-1.253332335642733109e-01,9.921147013144839821e-01,0.000000000000000000e+00
-1.564344650401999770e-01,9.876883405951448758e-01,0.000000000000000000e+00
-1.873813145856937923e-01,9.822872507286968258e-01,0.000000000000000000e+00
-2.181432413965117834e-01,9.759167619387566495e-01,0.000000000000000000e+00
-2.486898871648241804e-01,9.685831611286411791e-01,0.000000000000000000e+00
-2.789911060391987996e-01,9.602936856769541674e-01,0.000000000000000000e+00
-3.090169943749171422e-01,9.510565162951657436e-01,0.000000000000000000e+00
-3.387379202452613924e-01,9.408807689542386665e-01,0.000000000000000000e+00
-3.681245526846482208e-01,9.297764858882656691e-01,0.000000000000000000e+00
-3.971478906347511439e-01,9.177546256839962391e-01,0.000000000000000000e+00
-4.257792915650435162e-01,9.048270524660356751e-01,0.000000000000000000e+00
-4.539904997395179942e-01,8.910065241883849962e-01,0.000000000000000000e+00
-4.817536741016869017e-01,8.763066800438817916e-01,0.000000000000000000e+00
-5.090414157503433401e-01,8.607420270039627397e-01,0.000000000000000000e+00
-5.358267949789691231e-01,8.443279255020351703e-01,0.000000000000000000e+00
-5.620833778521036050e-01,8.270805742745829248e-01,0.000000000000000000e+00
-5.877852522924467138e-01,8.090169943749693227e-01,0.000000000000000000e+00
-6.129070536529505064e-01,7.901550123757132837e-01,0.000000000000000000e+00
-6.374239897486644324e-01,7.705132427758130120e-01,0.000000000000000000e+00
-6.613118653236271793e-01,7.501110696304842396e-01,0.000000000000000000e+00
-6.845471059286646343e-01,7.289686274214371986e-01,0.000000000000000000e+00
-7.071067811865241470e-01,7.071067811865739960e-01,0.000000000000000000e+00
-7.289686274213889039e-01,6.845471059287160376e-01,0.000000000000000000e+00
-7.501110696304377212e-01,6.613118653236800260e-01,0.000000000000000000e+00
-7.705132427757681590e-01,6.374239897487187223e-01,0.000000000000000000e+00
-7.901550123756700961e-01,6.129070536530062396e-01,0.000000000000000000e+00
-8.090169943749280224e-01,5.877852522925036682e-01,0.000000000000000000e+00
-8.270805742745432898e-01,5.620833778521618918e-01,0.000000000000000000e+00
-8.443279255019974228e-01,5.358267949790286311e-01,0.000000000000000000e+00
-8.607420270039268795e-01,5.090414157504039583e-01,0.000000000000000000e+00
-8.763066800438478188e-01,4.817536741017486301e-01,0.000000000000000000e+00
-8.910065241883530218e-01,4.539904997395807773e-01,0.000000000000000000e+00
-9.048270524660056990e-01,4.257792915651072430e-01,0.000000000000000000e+00
-9.177546256839682615e-01,3.971478906348158144e-01,0.000000000000000000e+00
-9.297764858882396899e-01,3.681245526847137239e-01,0.000000000000000000e+00
-9.408807689542147967e-01,3.387379202453276728e-01,0.000000000000000000e+00
-9.510565162951439833e-01,3.090169943749841441e-01,0.000000000000000000e+00
-9.602936856769345164e-01,2.789911060392664122e-01,0.000000000000000000e+00
-9.685831611286237486e-01,2.486898871648924036e-01,0.000000000000000000e+00
-9.759167619387412174e-01,2.181432413965805339e-01,0.000000000000000000e+00
-9.822872507286836141e-01,1.873813145857629869e-01,0.000000000000000000e+00
-9.876883405951338846e-01,1.564344650402695602e-01,0.000000000000000000e+00
-9.921147013144752114e-01,1.253332335643431994e-01,0.000000000000000000e+00
-9.955619646030785530e-01,9.410831331855350201e-02,0.000000000000000000e+00
-9.980267284282713369e-01,6.279051952935277292e-02,0.000000000000000000e+00
-9.995065603657324882e-01,3.141075907816785751e-02,0.000000000000000000e+00
-1.000000000000002220e+00,3.969217386637927432e-14,0.000000000000000000e+00
-9.995065603657350417e-01,-3.141075907808851125e-02,0.000000000000000000e+00
-9.980267284282763329e-01,-6.279051952927354463e-02,0.000000000000000000e+00
-9.955619646030859915e-01,-9.410831331847448189e-02,0.000000000000000000e+00
-9.921147013144850924e-01,-1.253332335642644291e-01,0.000000000000000000e+00
-9.876883405951463191e-01,-1.564344650401911507e-01,0.000000000000000000e+00
-9.822872507286984911e-01,-1.873813145856849938e-01,0.000000000000000000e+00
-9.759167619387585368e-01,-2.181432413965030681e-01,0.000000000000000000e+00
-9.685831611286435106e-01,-2.486898871648155207e-01,0.000000000000000000e+00
-9.602936856769567209e-01,-2.789911060391901954e-01,0.000000000000000000e+00
-9.510565162951685192e-01,-3.090169943749086490e-01,0.000000000000000000e+00
-9.408807689542411090e-01,-3.387379202452546201e-01,0.000000000000000000e+00
-9.297764858882675565e-01,-3.681245526846431693e-01,0.000000000000000000e+00
-9.177546256839976824e-01,-3.971478906347478133e-01,0.000000000000000000e+00
-9.048270524660364522e-01,-4.257792915650418508e-01,0.000000000000000000e+00
-8.910065241883851073e-01,-4.539904997395179387e-01,0.000000000000000000e+00
-8.763066800438809034e-01,-4.817536741016884005e-01,0.000000000000000000e+00
-8.607420270039609633e-01,-5.090414157503463377e-01,0.000000000000000000e+00
-8.443279255020323948e-01,-5.358267949789735640e-01,0.000000000000000000e+00
-8.270805742745789280e-01,-5.620833778521093782e-01,0.000000000000000000e+00
-8.090169943749642156e-01,-5.877852522924538192e-01,0.000000000000000000e+00
-7.901550123757068445e-01,-6.129070536529589441e-01,0.000000000000000000e+00
-7.705132427758051294e-01,-6.374239897486739803e-01,0.000000000000000000e+00
-7.501110696304749137e-01,-6.613118653236378375e-01,0.000000000000000000e+00
-7.289686274214263184e-01,-6.845471059286762916e-01,0.000000000000000000e+00
-7.071067811865614505e-01,-7.071067811865366926e-01,0.000000000000000000e+00
-6.845471059287018267e-01,-7.289686274214023376e-01,0.000000000000000000e+00
-6.613118653236640387e-01,-7.501110696304517100e-01,0.000000000000000000e+00
-6.374239897487009587e-01,-7.705132427757828140e-01,0.000000000000000000e+00
-6.129070536529865887e-01,-7.901550123756853061e-01,0.000000000000000000e+00
-5.877852522924821299e-01,-8.090169943749435655e-01,0.000000000000000000e+00
-5.620833778521383550e-01,-8.270805742745592770e-01,0.000000000000000000e+00
-5.358267949790032070e-01,-8.443279255020135210e-01,0.000000000000000000e+00
-5.090414157503765358e-01,-8.607420270039430887e-01,0.000000000000000000e+00
-4.817536741017190982e-01,-8.763066800438640280e-01,0.000000000000000000e+00
-4.539904997395491915e-01,-8.910065241883691201e-01,0.000000000000000000e+00
-4.257792915650735477e-01,-9.048270524660215752e-01,0.000000000000000000e+00
-3.971478906347800097e-01,-9.177546256839838046e-01,0.000000000000000000e+00
-3.681245526846757543e-01,-9.297764858882546779e-01,0.000000000000000000e+00
-3.387379202452875937e-01,-9.408807689542292296e-01,0.000000000000000000e+00
-3.090169943749419557e-01,-9.510565162951576390e-01,0.000000000000000000e+00
-2.789911060392221143e-01,-9.602936856769473950e-01,0.000000000000000000e+00
-2.486898871648459963e-01,-9.685831611286356280e-01,0.000000000000000000e+00
-2.181432413965320449e-01,-9.759167619387520975e-01,0.000000000000000000e+00
-1.873813145857124440e-01,-9.822872507286932731e-01,0.000000000000000000e+00
-1.564344650402169634e-01,-9.876883405951422112e-01,0.000000000000000000e+00
-1.253332335642886319e-01,-9.921147013144820948e-01,0.000000000000000000e+00
-9.410831331849697778e-02,-9.955619646030838821e-01,0.000000000000000000e+00
-6.279051952929433356e-02,-9.980267284282750007e-01,0.000000000000000000e+00
-3.141075907810755158e-02,-9.995065603657344866e-01,0.000000000000000000e+00
2.241908317267226321e-14,-1.000000000000002220e+00,0.000000000000000000e+00
3.141075907815236989e-02,-9.995065603657330433e-01,0.000000000000000000e+00
6.279051952933907554e-02,-9.980267284282722251e-01,0.000000000000000000e+00
9.410831331854162263e-02,-9.955619646030796632e-01,0.000000000000000000e+00
1.253332335643330964e-01,-9.921147013144764326e-01,0.000000000000000000e+00
1.564344650402612613e-01,-9.876883405951352168e-01,0.000000000000000000e+00
1.873813145857564921e-01,-9.822872507286849464e-01,0.000000000000000000e+00
2.181432413965758155e-01,-9.759167619387423276e-01,0.000000000000000000e+00
2.486898871648894338e-01,-9.685831611286245257e-01,0.000000000000000000e+00
2.789911060392651909e-01,-9.602936856769349605e-01,0.000000000000000000e+00
3.090169943749845882e-01,-9.510565162951438722e-01,0.000000000000000000e+00
3.387379202453297822e-01,-9.408807689542140196e-01,0.000000000000000000e+00
3.681245526847174432e-01,-9.297764858882382466e-01,0.000000000000000000e+00
3.971478906348211435e-01,-9.177546256839660410e-01,0.000000000000000000e+00
4.257792915651141263e-01,-9.048270524660024794e-01,0.000000000000000000e+00
4.539904997395891040e-01,-8.910065241883488030e-01,0.000000000000000000e+00
4.817536741017584001e-01,-8.763066800438424897e-01,0.000000000000000000e+00
5.090414157504150605e-01,-8.607420270039203292e-01,0.000000000000000000e+00
5.358267949790410656e-01,-8.443279255019895402e-01,0.000000000000000000e+00
5.620833778521754365e-01,-8.270805742745340750e-01,0.000000000000000000e+00
5.877852522925184342e-01,-8.090169943749172532e-01,0.000000000000000000e+00
6.129070536530220048e-01,-7.901550123756578836e-01,0.000000000000000000e+00
6.374239897487354867e-01,-7.705132427757541702e-01,0.000000000000000000e+00
6.613118653236976785e-01,-7.501110696304220671e-01,0.000000000000000000e+00
6.845471059287344673e-01,-7.289686274213715844e-01,0.000000000000000000e+00
7.071067811865932029e-01,-7.071067811865049402e-01,0.000000000000000000e+00
7.289686274214569606e-01,-6.845471059286436510e-01,0.000000000000000000e+00
7.501110696305045566e-01,-6.613118653236041977e-01,0.000000000000000000e+00
7.705132427758336622e-01,-6.374239897486394524e-01,0.000000000000000000e+00
7.901550123757342670e-01,-6.129070536529235280e-01,0.000000000000000000e+00
8.090169943749905279e-01,-5.877852522924175149e-01,0.000000000000000000e+00
8.270805742746041300e-01,-5.620833778520722968e-01,0.000000000000000000e+00
8.443279255020563756e-01,-5.358267949789357054e-01,0.000000000000000000e+00
8.607420270039837229e-01,-5.090414157503077019e-01,0.000000000000000000e+00
8.763066800439025528e-01,-4.817536741016490986e-01,0.000000000000000000e+00
8.910065241884054243e-01,-4.539904997394779707e-01,0.000000000000000000e+00
9.048270524660555481e-01,-4.257792915650012722e-01,0.000000000000000000e+00
9.177546256840155570e-01,-3.971478906347066795e-01,0.000000000000000000e+00
9.297764858882840988e-01,-3.681245526846014804e-01,0.000000000000000000e+00
9.408807689542563191e-01,-3.387379202452124316e-01,0.000000000000000000e+00
9.510565162951823970e-01,-3.090169943748660164e-01,0.000000000000000000e+00
9.602936856769697105e-01,-2.789911060391454534e-01,0.000000000000000000e+00
9.685831611286555010e-01,-2.486898871647686415e-01,0.000000000000000000e+00
9.759167619387695281e-01,-2.181432413964541073e-01,0.000000000000000000e+00
9.822872507287082611e-01,-1.873813145856339790e-01,0.000000000000000000e+00
9.876883405951546457e-01,-1.564344650401380821e-01,0.000000000000000000e+00
9.921147013144920868e-01,-1.253332335642093620e-01,0.000000000000000000e+00
9.955619646030914316e-01,-9.410831331841745806e-02,0.000000000000000000e+00
9.980267284282799967e-01,-6.279051952921460567e-02,0.000000000000000000e+00
9.995065603657369291e-01,-3.141075907802771960e-02,0.000000000000000000e+00
1.000000000000002220e+00,1.022939086057263433e-13,0.000000000000000000e+00
9.995065603657304898e-01,3.141075907823220187e-02,0.000000000000000000e+00
9.980267284282671181e-01,6.279051952941878956e-02,0.000000000000000000e+00
9.955619646030721137e-01,9.410831331862114235e-02,0.000000000000000000e+00
9.921147013144664406e-01,1.253332335644123385e-01,0.000000000000000000e+00
9.876883405951226713e-01,1.564344650403401427e-01,0.000000000000000000e+00
9.822872507286699584e-01,1.873813145858349571e-01,0.000000000000000000e+00
9.759167619387248971e-01,2.181432413966537809e-01,0.000000000000000000e+00
9.685831611286046527e-01,2.486898871649667886e-01,0.000000000000000000e+00
9.602936856769126450e-01,2.789911060393419073e-01,0.000000000000000000e+00
9.510565162951191143e-01,3.090169943750605830e-01,0.000000000000000000e+00
9.408807689541869301e-01,3.387379202454049443e-01,0.000000000000000000e+00
9.297764858882088257e-01,3.681245526847917171e-01,0.000000000000000000e+00
9.177546256839342886e-01,3.971478906348944182e-01,0.000000000000000000e+00
9.048270524659683955e-01,4.257792915651864019e-01,0.000000000000000000e+00
8.910065241883124987e-01,4.539904997396602693e-01,0.000000000000000000e+00
8.763066800438039650e-01,4.817536741018283442e-01,0.000000000000000000e+00
8.607420270038795840e-01,5.090414157504837833e-01,0.000000000000000000e+00
8.443279255019467966e-01,5.358267949791084561e-01,0.000000000000000000e+00
8.270805742744891109e-01,5.620833778522414947e-01,0.000000000000000000e+00
8.090169943748702908e-01,5.877852522925830492e-01,0.000000000000000000e+00
7.901550123756089228e-01,6.129070536530851765e-01,0.000000000000000000e+00
7.705132427757033220e-01,6.374239897487971040e-01,0.000000000000000000e+00
7.501110696303692205e-01,6.613118653237576305e-01,0.000000000000000000e+00
7.289686274213169614e-01,6.845471059287927540e-01,0.000000000000000000e+00
7.071067811864485408e-01,7.071067811866496022e-01,0.000000000000000000e+00
6.845471059285853643e-01,7.289686274215116946e-01,0.000000000000000000e+00
6.613118653235442457e-01,7.501110696305574033e-01,0.000000000000000000e+00
6.374239897485778350e-01,7.705132427758846214e-01,0.000000000000000000e+00
6.129070536528603563e-01,7.901550123757832278e-01,0.000000000000000000e+00
5.877852522923528999e-01,8.090169943750374904e-01,0.000000000000000000e+00
5.620833778520062385e-01,8.270805742746490941e-01,0.000000000000000000e+00
5.358267949788683149e-01,8.443279255020991192e-01,0.000000000000000000e+00
5.090414157502389791e-01,8.607420270040244681e-01,0.000000000000000000e+00
4.817536741015790991e-01,8.763066800439410775e-01,0.000000000000000000e+00
4.539904997394068054e-01,8.910065241884417286e-01,0.000000000000000000e+00
4.257792915649289966e-01,9.048270524660895209e-01,0.000000000000000000e+00
3.971478906346333493e-01,9.177546256840471983e-01,0.000000000000000000e+00
3.681245526845272620e-01,9.297764858883135197e-01,0.000000000000000000e+00
3.387379202451372695e-01,9.408807689542832975e-01,0.000000000000000000e+00
3.090169943747900216e-01,9.510565162952070439e-01,0.000000000000000000e+00
2.789911060390687370e-01,9.602936856769920260e-01,0.000000000000000000e+00
2.486898871646912867e-01,9.685831611286753740e-01,0.000000000000000000e+00
2.181432413963761419e-01,9.759167619387869586e-01,0.000000000000000000e+00
1.873813145855555140e-01,9.822872507287232491e-01,0.000000000000000000e+00
1.564344650400592007e-01,9.876883405951671913e-01,0.000000000000000000e+00
1.253332335641301198e-01,9.921147013145020788e-01,0.000000000000000000e+00
9.410831331833793834e-02,9.955619646030989811e-01,0.000000000000000000e+00
6.279051952913489165e-02,9.980267284282849927e-01,0.000000000000000000e+00
3.141075907794788069e-02,9.995065603657394826e-01,0.000000000000000000e+00
-1.821687340387804107e-13,1.000000000000002220e+00,0.000000000000000000e+00
-3.141075907831204078e-02,9.995065603657280473e-01,0.000000000000000000e+00
-6.279051952949851745e-02,9.980267284282621221e-01,0.000000000000000000e+00
-9.410831331870066208e-02,9.955619646030646752e-01,0.000000000000000000e+00
-1.253332335644916085e-01,9.921147013144564486e-01,0.000000000000000000e+00
-1.564344650404190518e-01,9.876883405951102368e-01,0.000000000000000000e+00
-1.873813145859133944e-01,9.822872507286549704e-01,0.000000000000000000e+00
-2.181432413967317185e-01,9.759167619387074666e-01,0.000000000000000000e+00
-2.486898871650441711e-01,9.685831611285847798e-01,0.000000000000000000e+00
-2.789911060394186237e-01,9.602936856768903295e-01,0.000000000000000000e+00
-3.090169943751365222e-01,9.510565162950944673e-01,0.000000000000000000e+00
-3.387379202454801064e-01,9.408807689541599517e-01,0.000000000000000000e+00
-3.681245526848659910e-01,9.297764858881794048e-01,0.000000000000000000e+00
-3.971478906349677485e-01,9.177546256839025363e-01,0.000000000000000000e+00
-4.257792915652586774e-01,9.048270524659344227e-01,0.000000000000000000e+00
-4.539904997397314346e-01,8.910065241882763054e-01,0.000000000000000000e+00
-4.817536741018983437e-01,8.763066800437655512e-01,0.000000000000000000e+00
-5.090414157505526171e-01,8.607420270038389498e-01,0.000000000000000000e+00
-5.358267949791759577e-01,8.443279255019039420e-01,0.000000000000000000e+00
-5.620833778523075530e-01,8.270805742744442579e-01,0.000000000000000000e+00
-5.877852522926476642e-01,8.090169943748233283e-01,0.000000000000000000e+00
-6.129070536531482372e-01,7.901550123755599619e-01,0.000000000000000000e+00
